Time,verticalROI1,verticalROI2,verticalROI3,verticalROI4,verticalROI5,verticalROI6,verticalROI7,verticalROI8,verticalROI9,verticalROI10,horizontalROI1,horizontalROI2,horizontalROI3,horizontalROI4,horizontalROI5,horizontalROI6,horizontalROI7,horizontalROI8,horizontalROI9,horizontalROI10
10-31-01,0,0,0,2,61,0,0,0,113,457,14,24,13,9,15,5,56,38,347,372
10-31-01,94,106,113,115,112,0,0,0,157,459,15,24,13,9,15,5,64,527,637,613
10-31-01,0,0,0,0,40,0,0,0,112,457,14,24,13,9,11,7,56,39,93,354
10-31-01,99,104,112,116,111,0,0,0,145,458,15,23,14,10,15,5,52,564,635,614
10-31-01,93,108,111,116,113,0,0,0,145,458,15,23,13,10,16,5,41,533,635,615
10-31-01,99,107,112,114,112,0,0,0,147,462,14,23,13,10,16,5,45,540,637,613
10-31-01,97,105,110,114,106,0,0,0,150,458,14,23,14,10,16,4,41,565,639,616
10-31-01,97,105,113,113,112,0,0,0,157,455,14,24,14,9,14,4,71,569,637,614
10-31-01,97,101,111,117,112,0,0,0,157,455,14,24,14,9,15,4,68,568,638,614
10-31-01,102,106,113,114,114,0,0,0,157,457,14,24,13,10,16,5,63,538,636,612
10-31-01,96,102,113,115,113,0,0,0,157,457,14,24,14,11,17,5,67,559,636,613
10-31-01,97,111,112,116,116,0,0,0,147,457,14,24,13,9,14,5,45,569,639,616
10-31-01,95,103,112,113,115,0,0,0,144,456,14,24,14,10,16,5,47,518,638,613
10-31-02,93,106,111,118,114,0,0,0,149,455,14,24,14,11,17,5,43,538,635,613
10-31-02,96,104,111,112,112,0,0,0,144,457,14,24,13,10,14,4,46,572,637,615
10-31-02,2,0,0,0,54,0,0,0,112,456,13,23,13,9,10,6,56,39,346,587
10-31-02,99,107,111,114,112,0,0,0,157,457,14,23,14,10,15,4,65,563,638,616
10-31-02,92,105,110,116,109,0,0,0,151,459,15,23,14,9,16,5,50,534,639,614
10-31-02,96,110,111,113,112,0,0,0,144,459,15,24,13,9,15,5,46,536,633,614
10-31-02,94,104,109,115,109,0,0,0,150,460,15,23,13,9,15,4,45,525,635,612
10-31-02,95,103,108,115,113,0,0,0,147,462,16,23,14,9,14,5,44,532,636,614
10-31-02,95,102,111,116,102,0,0,0,152,460,16,22,13,8,14,5,50,492,639,615
10-31-02,95,111,111,115,107,0,0,0,149,461,16,23,13,8,13,5,47,528,634,611
10-31-02,91,107,111,115,110,0,0,0,150,462,17,23,14,8,13,4,50,514,638,612
10-31-02,99,111,112,115,109,0,0,0,149,463,17,23,14,7,13,4,49,563,636,616
10-31-02,95,106,112,114,114,0,2,0,155,462,17,23,14,7,14,4,51,518,632,615
10-31-02,96,110,111,114,110,0,0,0,154,464,18,23,13,7,13,4,46,563,637,615
10-31-02,100,106,110,115,115,0,0,0,157,461,18,23,14,7,14,4,67,548,638,615
10-31-02,95,102,111,115,115,0,0,0,154,462,18,23,14,8,14,4,43,525,637,615
10-31-02,97,113,113,117,111,0,0,0,152,463,18,23,13,8,14,4,45,566,639,613
10-31-02,96,105,112,115,112,0,0,0,150,464,18,23,13,8,14,4,46,561,635,614
10-31-02,2,0,0,2,36,0,0,0,116,463,17,23,14,8,10,4,56,42,95,593
10-31-02,2,0,0,0,53,0,0,0,117,462,17,23,13,7,13,9,56,37,343,581
10-31-02,97,106,114,114,114,0,0,0,157,464,18,23,13,8,14,4,65,576,639,617
10-31-02,96,109,110,117,112,0,0,0,153,463,18,23,13,8,14,4,47,566,639,614
10-31-02,94,105,111,115,112,0,0,0,143,464,18,23,13,7,14,5,44,524,637,612
10-31-02,97,108,110,115,114,0,0,0,152,464,18,23,13,8,14,4,48,560,637,613
10-31-02,103,104,114,115,114,0,0,0,152,464,18,23,13,8,14,4,46,560,636,612
10-31-02,95,104,109,117,110,0,0,0,154,464,18,23,14,8,13,4,41,521,639,616
10-31-02,2,0,0,0,43,0,0,0,115,462,17,23,13,7,10,8,55,79,98,589
10-31-02,11,0,0,0,67,0,0,0,116,463,17,23,13,10,15,7,54,36,346,594
10-31-02,94,110,111,114,114,0,0,0,151,460,18,23,13,8,14,4,55,521,634,613
10-31-02,97,105,109,116,110,0,0,0,154,464,18,23,14,8,13,4,42,566,639,612
10-31-02,7,0,0,0,48,0,0,0,116,463,17,23,13,9,15,4,54,37,349,593
10-31-03,99,110,113,116,112,0,0,0,150,464,18,23,14,8,13,4,41,563,639,611
10-31-03,98,103,113,117,115,0,0,0,151,464,18,23,14,8,13,4,43,559,638,612
10-31-03,98,104,111,115,114,0,0,0,154,464,18,22,13,8,13,5,52,567,637,615
10-31-03,99,109,113,116,111,0,0,0,146,463,18,22,13,9,14,4,41,567,635,616
10-31-03,11,0,0,2,50,0,0,0,113,462,17,23,13,9,16,11,58,76,345,597
10-31-03,94,104,109,114,111,0,0,0,150,463,17,22,13,8,13,4,48,501,636,612
10-31-03,92,107,111,115,108,0,0,0,152,464,17,22,14,8,13,4,47,524,635,614
10-31-03,99,108,111,115,114,0,0,0,150,463,17,23,14,8,14,4,51,562,632,614
10-31-03,94,106,109,114,113,0,0,0,148,463,17,23,14,8,13,4,51,519,632,613
10-31-03,97,107,114,114,105,0,0,0,157,462,17,22,14,8,15,5,68,557,639,611
10-31-03,93,103,479,117,110,0,0,0,150,463,506,23,13,8,14,4,52,521,637,611
10-31-03,98,105,114,120,108,0,0,0,157,463,17,23,13,8,15,4,70,549,633,615
10-31-03,93,107,110,115,111,0,0,0,150,462,17,23,13,9,13,4,47,513,636,611
10-31-03,97,103,111,115,110,0,0,0,150,462,17,23,13,8,15,4,50,566,637,612
10-31-03,94,99,109,117,109,0,0,0,148,462,17,23,13,9,15,5,49,521,632,617
10-31-03,97,105,113,114,110,0,0,0,157,462,17,23,13,8,14,4,64,561,638,614
10-31-03,96,108,110,115,110,0,0,0,150,463,17,23,13,9,14,4,47,562,637,612
10-31-03,94,102,113,114,110,0,0,0,150,463,17,23,13,8,14,5,39,528,631,612
10-31-03,98,106,112,118,108,0,0,0,151,463,17,23,13,8,13,4,51,573,638,617
10-31-03,97,104,114,116,112,0,0,0,149,461,17,23,12,9,14,4,54,566,639,616
10-31-03,93,106,113,116,115,0,0,0,149,463,18,22,14,8,14,4,52,523,639,614
10-31-03,95,106,109,115,111,0,0,0,147,464,18,23,13,8,14,4,44,518,637,611
10-31-03,13,0,0,0,58,0,0,0,114,462,17,23,13,10,15,8,57,38,348,597
10-31-03,96,104,479,116,113,0,0,0,149,464,508,22,13,8,14,4,39,558,639,613
10-31-03,2,0,0,0,50,0,0,0,116,462,17,23,13,10,15,12,54,37,348,583
10-31-03,99,109,112,114,114,0,0,0,152,463,18,23,13,7,14,4,42,534,639,613
10-31-03,0,0,0,0,43,0,0,0,116,463,17,23,13,7,11,10,57,38,94,343
10-31-03,94,104,111,119,112,0,0,0,152,463,19,22,13,7,14,4,40,525,632,616
10-31-03,0,0,0,0,49,0,0,0,115,463,17,23,13,8,10,12,54,77,343,349
10-31-03,0,0,0,0,45,0,0,0,119,463,17,23,13,9,14,8,55,37,100,347
10-31-04,105,106,114,119,115,0,0,0,154,463,18,22,13,8,14,4,49,532,633,615
10-31-04,96,104,114,115,110,0,0,0,143,464,18,22,13,8,14,4,44,564,633,612
10-31-04,99,105,111,117,110,0,0,0,150,464,18,23,13,8,14,4,46,560,635,615
10-31-04,97,108,107,116,112,0,0,0,153,464,18,22,13,9,14,4,48,569,632,613
10-31-04,97,105,110,115,115,0,0,0,149,464,18,22,13,9,14,4,48,568,634,612
10-31-04,95,103,111,115,113,0,0,0,150,464,18,23,12,8,14,4,37,523,634,613
10-31-04,98,109,110,115,110,0,0,0,143,464,18,22,13,8,14,4,40,567,637,610
10-31-04,97,105,110,116,113,0,0,0,150,464,18,22,14,8,14,4,43,564,634,615
10-31-04,2,0,0,0,48,0,0,0,114,462,17,23,13,8,12,7,57,38,346,595
10-31-04,97,103,113,117,109,0,0,0,150,464,19,21,14,8,14,4,39,560,633,612
10-31-04,97,100,111,116,113,0,0,0,149,464,18,22,12,8,14,5,40,560,637,616
10-31-04,0,0,0,0,59,0,0,0,114,463,17,23,13,10,16,9,57,39,350,349
10-31-04,99,110,108,115,113,0,0,0,148,462,18,23,12,9,14,5,45,559,639,615
10-31-04,4,0,0,0,64,0,0,0,114,462,17,23,13,8,12,11,55,37,346,595
10-31-04,36,0,0,0,47,0,0,0,113,462,17,23,13,10,16,11,55,37,95,592
10-31-04,0,0,0,0,69,0,0,0,113,463,17,23,12,9,12,10,50,36,355,356
10-31-04,97,105,109,115,108,0,0,0,152,464,18,23,13,8,14,5,39,560,635,613
10-31-04,102,105,111,115,112,0,0,0,143,464,18,23,13,9,14,3,37,570,638,615
10-31-04,97,110,110,114,109,0,0,0,147,464,18,22,13,8,14,4,44,540,638,614
10-31-04,97,109,111,116,109,0,0,0,149,464,18,23,13,8,14,4,42,562,637,616
10-31-04,23,0,0,0,55,0,0,0,118,462,17,23,13,10,22,9,54,37,352,599
10-31-04,99,106,111,115,108,0,0,0,146,464,18,23,13,8,14,4,32,561,636,614
10-31-04,17,0,0,0,50,0,0,0,115,462,17,23,12,7,12,10,52,37,347,593
10-31-04,99,107,112,115,110,0,0,0,157,464,18,21,13,8,14,4,62,558,638,611
10-31-04,96,107,111,114,111,0,0,0,144,464,18,23,13,9,14,4,37,549,636,616
10-31-04,93,107,111,115,112,0,0,0,152,463,18,23,12,8,14,4,45,523,637,613
10-31-05,101,103,111,113,113,0,0,0,149,462,18,23,13,8,14,5,45,561,637,612
10-31-05,94,105,112,117,112,0,0,0,157,465,19,22,13,8,14,3,65,505,636,612
10-31-05,98,102,110,114,114,0,0,0,149,465,19,22,13,8,14,3,37,561,638,613
10-31-05,97,111,479,114,114,0,2,0,157,465,508,22,13,8,15,4,66,568,633,616
10-31-05,94,107,111,114,110,0,0,0,144,465,19,22,13,9,14,3,39,530,636,611
10-31-05,0,0,0,0,63,0,0,0,115,465,18,22,13,7,10,5,56,36,352,347
10-31-05,95,100,111,115,106,0,0,0,153,466,19,22,13,7,14,4,49,516,638,615
10-31-05,94,103,112,115,103,0,0,0,141,466,19,22,13,8,14,4,40,476,632,616
10-31-05,0,0,0,0,61,0,0,0,117,465,18,22,13,10,15,10,54,36,352,342
10-31-05,95,105,110,115,108,0,0,0,143,467,19,22,13,8,14,4,36,526,628,614
10-31-05,97,107,111,115,110,0,0,0,153,467,19,22,13,8,14,3,44,554,639,615
10-31-05,94,108,106,114,114,0,0,0,149,464,19,22,13,9,13,4,44,522,637,615
10-31-05,95,103,109,115,112,0,0,0,149,467,19,22,13,7,14,4,46,507,639,613
10-31-05,0,0,0,0,44,0,0,0,119,466,19,21,13,9,17,52,54,35,93,353
10-31-05,99,108,112,116,103,0,0,0,153,467,19,21,14,7,14,3,39,529,639,614
10-31-05,97,101,113,114,109,0,0,0,149,466,20,21,14,7,14,3,43,533,630,615
10-31-05,94,108,112,116,109,0,0,0,150,468,20,21,14,8,13,4,44,520,638,616
10-31-05,99,104,111,114,112,0,0,0,149,468,20,21,14,8,13,4,38,531,639,613
10-31-05,97,103,112,117,113,0,0,0,157,468,20,22,13,8,13,4,65,561,638,614
10-31-05,96,109,112,119,109,0,0,0,150,468,20,21,13,8,13,4,44,552,636,614
10-31-05,2,0,0,0,55,0,0,0,119,468,20,21,13,6,9,53,56,34,355,586
10-31-05,96,105,111,115,108,0,0,0,148,468,21,21,14,7,14,4,40,554,628,617
10-31-05,25,0,0,0,64,0,0,0,119,467,20,21,12,8,16,11,49,32,347,596
10-31-05,0,0,0,0,43,0,0,0,120,468,20,21,13,8,15,50,51,32,90,359
10-31-05,98,104,111,114,110,0,0,0,157,470,21,21,13,6,14,4,59,556,633,616
10-31-05,2,0,0,0,58,0,0,0,119,470,21,21,14,6,13,49,51,34,346,584
10-31-05,94,105,108,115,101,0,0,0,308,474,24,20,14,7,12,3,59,516,636,615
10-31-05,0,0,0,0,67,0,0,0,310,476,25,20,14,8,8,47,45,33,352,337
10-31-05,98,105,111,116,112,0,0,0,335,479,25,18,15,4,11,4,45,514,630,611
10-31-05,14,0,0,0,70,0,0,0,341,479,25,18,14,6,8,46,37,32,354,600
10-31-06,2,0,0,0,56,0,0,0,347,479,24,18,15,14,10,45,35,30,346,598
10-31-06,94,105,109,115,111,0,0,2,367,479,22,15,16,8,4,25,45,492,617,609
10-31-06,0,0,0,0,60,0,0,0,381,479,21,14,15,11,2,42,41,23,347,357
10-31-06,94,103,110,113,115,0,0,34,415,479,22,14,14,12,3,25,34,469,623,611
10-31-06,2,0,0,0,67,0,0,0,432,479,22,13,13,12,6,37,32,22,356,591
10-31-06,2,0,0,0,65,0,0,0,441,479,21,14,12,16,3,36,40,21,351,591
10-31-06,2,0,0,2,75,0,0,0,460,479,21,14,11,10,12,35,38,16,355,603
10-31-06,0,0,0,0,72,0,0,125,470,479,21,13,11,10,10,36,29,17,356,344
10-31-06,7,0,0,0,57,0,0,135,479,87,21,15,9,15,8,38,28,19,349,591
10-31-06,0,0,0,0,63,0,0,151,479,79,20,17,8,10,7,38,27,14,354,357
10-31-06,0,0,0,0,67,0,0,167,479,84,21,15,8,12,8,34,28,20,346,359
10-31-06,94,99,111,112,108,0,0,199,479,71,20,17,7,10,3,34,32,413,629,619
10-31-06,13,0,0,0,76,0,0,390,479,89,20,16,8,13,36,36,34,17,347,590
10-31-06,2,0,0,0,62,0,0,403,479,152,20,18,8,10,36,36,116,15,356,594
10-31-06,92,104,112,115,104,0,59,418,479,85,21,18,8,9,4,38,33,381,639,613
10-31-06,17,0,0,0,60,0,146,361,479,115,21,18,8,10,35,36,30,197,353,594
10-31-06,17,0,0,0,53,0,151,346,479,126,22,19,8,8,40,38,27,198,350,591
10-31-06,0,0,0,0,69,0,161,314,479,163,23,18,8,10,33,39,165,202,352,343
10-31-06,7,0,0,0,67,0,172,289,479,171,22,19,9,9,35,36,173,202,357,591
10-31-06,0,0,0,0,0,0,180,357,479,479,146,73,10,82,143,161,192,197,222,210
10-31-06,0,0,0,0,0,0,199,323,413,479,152,92,100,100,143,165,193,199,232,219
10-31-06,0,0,0,0,0,0,218,315,414,479,163,74,13,81,148,172,194,203,248,233
10-31-06,0,0,0,0,0,57,316,319,414,479,169,77,20,90,147,171,201,206,258,245
10-31-06,0,0,0,0,0,102,295,345,466,479,178,195,193,144,143,170,241,260,270,261
10-31-06,0,0,0,0,0,177,293,352,411,479,185,79,43,71,148,181,203,210,282,270
10-31-06,0,0,0,0,0,185,308,399,473,479,188,206,196,135,147,178,269,230,290,282
10-31-06,0,0,0,0,0,202,268,415,260,479,195,214,45,82,149,184,212,220,302,291
10-31-06,0,0,0,0,0,197,314,424,478,479,198,216,198,136,146,192,288,243,310,303
10-31-06,0,0,0,0,49,166,322,428,468,479,202,221,200,138,145,189,299,260,320,316
10-31-06,0,0,0,0,86,211,325,429,479,479,206,225,238,139,148,189,307,286,327,320
10-31-06,0,0,0,0,103,130,323,430,479,479,209,230,240,135,146,197,310,320,329,321
10-31-06,0,0,0,0,105,124,331,432,479,479,212,237,244,139,150,193,315,323,331,326
10-31-06,0,0,0,0,110,127,337,433,479,479,213,237,244,240,147,196,315,312,331,323
10-31-06,0,0,0,0,135,173,342,436,479,479,215,240,246,238,149,184,314,324,332,325
10-31-06,0,0,0,0,107,174,352,438,479,479,217,239,247,252,152,182,305,318,331,324
10-31-07,0,0,0,0,99,176,354,440,479,479,218,239,246,241,147,174,309,321,330,324
10-31-07,0,0,0,0,96,177,358,442,479,479,218,240,249,252,151,165,307,321,330,326
10-31-07,0,0,0,0,127,179,360,424,479,479,219,243,248,253,155,162,300,319,330,323
10-31-07,0,0,0,0,135,190,350,373,479,479,200,245,17,78,128,184,221,237,338,324
10-31-07,0,0,0,0,129,179,365,442,479,479,220,243,250,255,156,160,309,322,330,323
10-31-07,0,0,0,0,131,205,364,424,479,479,220,242,251,255,161,161,311,325,329,324
10-31-07,0,0,0,0,131,182,366,443,479,479,219,244,247,255,161,161,309,324,329,321
10-31-07,0,0,0,0,128,186,367,413,479,479,219,240,248,255,162,166,234,322,332,323
10-31-07,0,0,0,0,129,182,367,416,479,479,218,241,245,254,166,157,291,320,335,324
10-31-07,0,0,0,0,99,189,365,443,479,479,216,241,248,252,176,160,232,319,331,323
10-31-07,0,0,0,0,127,188,360,442,479,479,214,240,243,251,166,160,274,322,332,321
10-31-07,0,0,0,0,96,183,361,442,479,479,213,239,243,250,168,161,235,320,329,325
10-31-07,0,0,0,0,129,176,329,441,227,479,207,241,26,84,113,183,225,241,334,327
10-31-07,0,0,0,0,94,172,351,442,479,479,210,235,238,247,167,172,284,318,332,323
10-31-07,0,0,0,0,116,173,325,440,227,479,206,237,26,89,123,183,233,244,335,324
10-31-07,0,0,0,0,124,168,322,440,227,479,209,236,203,89,131,184,225,241,334,324
10-31-07,0,0,0,0,81,171,356,441,479,479,206,233,235,243,175,160,245,314,329,321
10-31-07,0,0,0,0,90,173,317,440,234,479,206,234,28,103,129,184,226,241,332,324
10-31-07,0,0,0,0,80,175,350,441,479,479,203,227,207,124,173,160,238,312,328,321
10-31-07,0,0,0,0,82,174,351,441,479,479,202,227,209,123,169,162,243,312,327,322
10-31-07,0,0,0,0,79,178,350,441,461,479,202,229,231,120,166,156,235,312,329,322
10-31-07,0,0,0,0,76,179,348,442,463,479,200,226,228,121,169,165,244,312,329,321
10-31-07,0,0,0,0,74,122,346,442,477,479,199,224,229,121,165,179,248,311,328,321
10-31-07,0,0,0,0,72,120,344,442,459,479,198,224,227,121,166,171,240,312,326,322
10-31-07,0,0,0,0,71,115,343,443,475,479,198,222,226,120,172,163,238,310,329,320
10-31-07,0,0,0,0,72,108,342,443,459,479,197,221,226,119,176,158,236,311,328,320
10-31-07,0,0,0,0,67,116,344,443,464,479,196,222,227,118,164,159,241,309,327,320
10-31-07,0,0,0,0,77,123,302,442,242,479,197,226,27,109,135,185,218,233,330,332
10-31-07,0,0,0,0,65,119,341,443,462,479,194,220,212,116,165,162,232,309,326,320
10-31-07,0,0,0,0,69,127,292,441,247,479,195,89,29,66,129,183,219,230,329,326
10-31-07,0,0,0,0,64,116,334,443,459,479,193,218,223,118,171,177,231,307,326,321
10-31-08,0,0,0,0,63,118,331,442,455,479,191,219,223,121,174,156,244,306,326,319
10-31-08,0,0,0,0,63,115,329,443,449,479,190,219,216,118,170,156,235,306,325,318
10-31-08,0,0,0,0,67,123,285,441,383,479,192,222,108,94,125,178,219,229,327,323
10-31-08,0,0,0,0,62,116,327,443,451,479,190,216,217,114,174,160,231,305,325,318
10-31-08,0,0,0,0,62,116,325,443,453,479,189,214,215,220,173,156,235,304,325,319
10-31-08,0,0,0,0,61,116,327,442,456,479,189,219,216,214,169,162,232,305,325,319
10-31-08,0,0,0,0,60,124,327,442,451,479,189,216,215,214,177,175,240,303,324,320
10-31-08,0,0,0,0,60,117,327,441,479,479,189,220,217,214,172,158,235,305,324,320
10-31-08,0,0,0,0,61,116,325,441,451,479,190,218,217,213,169,162,229,303,324,320
10-31-08,0,0,0,0,63,129,289,438,245,479,192,221,30,101,132,181,218,228,327,320
10-31-08,0,0,0,0,64,126,288,439,246,479,192,96,30,101,126,178,218,225,327,318
10-31-08,0,0,0,0,61,116,328,441,453,479,191,219,215,118,170,153,226,304,324,318
10-31-08,0,0,0,0,61,120,332,442,455,479,191,216,218,213,171,161,223,305,325,319
10-31-08,0,0,0,0,61,116,330,442,452,479,191,220,217,216,175,172,230,305,325,319
10-31-08,11,0,0,0,61,120,339,443,446,479,192,220,218,215,168,565,227,304,325,320
10-31-08,87,0,0,0,66,125,295,441,394,479,194,226,27,104,512,562,219,227,328,328
10-31-08,92,0,0,0,62,120,338,443,479,479,193,220,225,217,565,566,226,305,325,320
10-31-08,110,0,0,0,62,118,338,443,471,479,193,221,215,623,568,549,223,303,326,321
10-31-08,113,0,0,0,63,114,338,443,453,479,194,219,219,624,562,533,225,303,324,320
10-31-08,169,47,0,0,63,113,338,444,453,479,194,221,216,623,553,565,572,306,325,322
10-31-08,184,86,0,0,63,114,337,444,424,479,194,220,628,620,563,564,571,303,325,320
10-31-08,185,90,0,0,62,118,339,444,476,479,194,220,629,623,561,565,571,304,325,321
10-31-08,189,102,0,0,64,121,346,444,449,479,194,223,630,621,565,564,572,306,326,320
10-31-08,193,114,0,0,63,115,340,444,429,479,195,227,631,622,564,562,562,304,326,322
10-31-08,195,149,61,0,69,123,298,443,394,479,197,227,435,450,520,562,538,229,329,323
10-31-08,347,168,79,0,68,123,297,443,243,479,639,638,428,488,513,542,549,511,329,325
10-31-08,208,169,86,0,62,116,344,444,446,479,195,639,632,521,524,525,513,305,325,320
10-31-08,273,173,85,0,64,114,341,444,446,479,639,639,630,614,518,515,224,305,324,322
10-31-08,356,251,101,0,68,123,297,443,287,479,639,625,435,466,480,561,534,553,328,321
10-31-08,162,173,121,0,62,117,339,444,450,479,639,639,632,582,487,486,227,304,325,321
10-31-08,152,185,142,41,62,115,342,444,441,479,629,639,629,568,475,472,225,304,325,320
10-31-08,136,195,148,57,63,116,343,444,458,479,615,639,614,555,458,467,227,305,325,321
10-31-08,125,208,148,80,62,117,344,444,450,479,606,639,603,544,447,443,227,307,326,322
10-31-08,368,353,226,94,68,122,292,443,247,479,584,510,396,403,464,544,545,545,328,323
10-31-08,56,153,168,111,64,114,338,444,443,479,639,638,573,523,416,416,225,306,325,321
10-31-08,59,150,184,126,61,119,337,444,479,479,639,623,560,513,401,389,228,306,325,320
10-31-08,74,150,201,134,311,116,339,444,447,479,639,609,542,502,381,374,231,303,325,319
