Time,verticalROI1,verticalROI2,verticalROI3,verticalROI4,verticalROI5,verticalROI6,verticalROI7,verticalROI8,verticalROI9,verticalROI10,horizontalROI1,horizontalROI2,horizontalROI3,horizontalROI4,horizontalROI5,horizontalROI6,horizontalROI7,horizontalROI8,horizontalROI9,horizontalROI10
10-32-33,0,0,0,0,59,139,187,374,479,84,34,33,23,12,24,81,67,210,351,368
10-32-33,2,0,0,2,62,140,187,371,479,83,33,34,21,30,24,83,71,213,349,600
10-32-33,0,0,0,0,15,141,234,387,479,194,34,31,113,77,147,176,228,236,307,318
10-32-33,1,0,0,0,54,139,189,381,479,83,34,33,25,21,23,85,67,168,346,586
10-32-33,0,0,0,0,16,142,201,388,479,196,34,74,115,74,152,177,229,237,307,318
10-32-33,0,0,0,0,14,142,202,388,479,199,34,76,116,77,130,176,232,240,307,318
10-32-33,0,0,0,0,56,139,187,362,479,84,33,34,22,21,23,90,71,210,345,358
10-32-33,0,0,0,0,56,139,189,376,479,84,34,34,21,24,23,86,70,212,345,350
10-32-33,0,0,0,0,59,139,189,374,479,81,34,34,24,20,22,87,67,224,352,361
10-32-33,2,0,0,0,56,138,190,380,479,81,34,34,24,34,23,79,68,233,344,591
10-32-33,0,0,0,0,60,140,187,360,479,82,34,34,24,25,22,85,66,220,345,369
10-32-33,0,0,0,0,16,142,204,388,479,350,33,72,124,65,133,173,229,233,308,320
10-32-33,0,0,0,0,17,141,205,388,479,195,34,30,116,81,146,176,230,239,307,320
10-32-33,0,0,0,0,55,138,187,385,479,80,34,33,21,29,23,83,71,233,345,369
10-32-33,0,0,0,0,17,141,167,398,479,192,34,45,115,80,151,176,230,235,308,320
10-32-33,0,0,0,0,65,137,185,362,479,82,34,34,21,23,23,92,68,220,356,355
10-32-33,2,0,2,0,50,139,185,369,479,84,34,33,23,13,23,84,71,229,342,592
10-32-33,23,0,0,0,83,137,188,364,479,84,34,33,24,22,23,86,71,232,345,612
10-32-33,0,0,0,0,64,138,186,354,479,81,34,34,21,20,24,87,70,213,346,355
10-32-33,0,0,0,0,56,138,186,384,479,85,34,33,24,12,23,83,67,171,348,351
10-32-33,0,0,0,0,18,140,198,389,479,201,34,69,115,81,141,179,230,236,308,320
10-32-33,0,0,0,0,17,139,202,395,479,194,34,28,115,78,141,176,230,236,308,318
10-32-33,0,0,0,0,68,137,187,359,479,85,34,35,20,22,23,84,71,217,351,370
10-32-33,0,0,0,0,17,139,199,390,479,192,34,28,111,82,145,177,230,235,308,320
10-32-33,0,0,0,0,57,138,187,361,479,87,34,34,22,18,23,81,69,230,356,354
10-32-33,0,0,0,0,50,137,187,367,479,80,34,34,22,19,24,81,67,231,346,360
10-32-34,2,0,0,0,71,139,182,376,479,84,34,34,22,23,24,84,73,173,352,594
10-32-34,2,0,0,0,65,137,186,363,479,101,34,34,20,17,25,82,70,238,353,597
10-32-34,0,0,0,0,72,139,180,365,479,83,34,34,22,23,23,82,67,236,349,356
10-32-34,0,0,0,0,62,135,180,369,479,83,34,34,23,33,24,83,67,227,361,370
10-32-34,0,0,0,0,19,137,164,390,479,195,33,28,116,81,134,176,231,237,308,325
10-32-34,3,0,0,0,53,136,185,383,479,83,34,34,23,13,23,85,70,221,343,592
10-32-34,2,0,0,0,65,135,186,368,479,85,34,34,22,12,23,93,68,221,356,593
10-32-34,2,0,0,0,53,135,187,373,479,84,34,34,22,24,24,80,169,219,347,602
10-32-34,2,0,0,0,59,137,180,385,479,81,34,33,22,33,24,83,73,237,360,596
10-32-34,0,0,0,0,57,136,187,362,479,82,34,34,20,17,24,81,68,232,347,362
10-32-34,2,0,0,2,49,135,189,376,479,83,34,34,22,23,23,83,68,224,346,595
10-32-34,0,0,0,0,22,135,200,390,479,193,34,66,123,85,138,180,230,235,308,320
10-32-34,0,0,0,0,71,135,187,381,479,84,34,34,22,21,23,83,70,231,345,349
10-32-34,2,0,0,0,73,136,188,385,479,83,35,34,22,24,24,87,71,215,346,583
10-32-34,0,0,0,0,21,135,200,386,479,196,34,29,119,81,154,174,230,236,308,325
10-32-34,6,0,0,0,69,136,183,383,479,102,34,34,23,12,24,83,70,237,345,600
10-32-34,7,0,0,0,57,136,179,361,479,84,34,34,22,18,24,83,72,213,346,599
10-32-34,0,0,0,0,22,134,164,389,479,195,34,29,121,85,134,176,229,236,309,320
10-32-34,7,0,0,0,62,135,182,373,479,83,34,35,21,26,23,86,67,221,352,590
10-32-34,0,0,0,0,21,136,163,397,479,348,34,71,127,76,148,177,228,235,308,321
10-32-34,20,0,0,0,59,136,185,383,479,83,34,34,21,19,24,89,68,229,354,589
10-32-34,15,0,0,0,71,135,187,361,479,84,34,35,21,23,24,82,68,232,349,599
10-32-34,2,0,0,2,60,136,188,362,479,85,34,34,22,23,24,84,73,226,348,579
10-32-34,15,0,0,0,48,136,188,384,479,82,34,34,22,16,24,85,72,232,349,599
10-32-34,11,0,0,0,57,136,174,363,479,85,34,34,19,23,28,84,71,236,350,589
10-32-34,0,0,0,0,19,138,204,389,479,190,34,29,112,84,143,161,231,236,308,321
10-32-34,5,0,0,0,58,136,185,371,479,85,34,34,21,21,22,88,69,237,348,598
10-32-34,2,0,0,0,54,134,179,384,479,81,34,34,20,23,24,85,68,215,347,579
10-32-34,0,0,0,0,17,139,203,390,479,193,35,50,116,84,145,176,231,236,308,320
10-32-34,2,0,0,0,47,136,188,363,479,83,34,34,21,12,24,83,71,231,309,589
10-32-34,1,0,0,0,70,135,182,379,479,83,34,34,24,33,23,83,72,226,356,572
10-32-34,2,0,0,0,65,135,181,380,479,81,34,35,22,13,24,82,71,231,349,591
10-32-34,2,0,0,0,55,134,182,384,479,81,34,34,25,17,22,82,70,229,350,592
10-32-34,6,0,0,0,59,134,185,374,479,82,34,34,22,21,23,86,72,236,348,577
10-32-34,9,2,0,0,60,136,184,384,479,85,34,34,23,20,24,85,70,232,356,593
10-32-34,2,0,0,0,63,135,185,377,479,81,34,34,21,16,23,82,73,235,350,589
10-32-34,0,0,0,0,56,135,185,377,479,108,34,34,21,20,23,84,70,238,349,370
10-32-34,0,0,0,0,52,136,185,384,479,108,34,34,20,12,24,80,205,238,349,344
10-32-34,2,0,0,0,55,136,186,384,479,83,34,34,23,26,23,81,68,229,346,576
10-32-35,2,0,0,0,60,136,186,364,479,82,34,33,22,13,22,90,70,233,345,572
10-32-35,0,0,0,0,44,136,188,366,479,84,34,33,22,13,23,84,67,215,309,354
10-32-35,0,0,0,0,17,139,201,389,479,192,34,59,116,85,141,177,229,235,308,321
10-32-35,0,0,0,0,59,136,185,362,479,84,34,34,21,33,24,84,69,234,355,354
10-32-35,0,0,0,0,71,135,182,376,479,81,34,34,23,25,24,85,79,235,346,344
10-32-35,0,0,0,0,49,137,188,376,479,103,34,34,21,29,23,86,73,236,346,357
10-32-35,3,2,0,0,62,137,185,372,479,79,34,33,21,22,23,102,72,211,349,587
10-32-35,2,0,0,0,53,136,178,366,479,83,34,34,20,23,24,83,70,220,349,579
10-32-35,0,0,0,0,18,138,198,390,479,190,34,31,110,80,152,153,231,239,308,320
10-32-35,2,0,2,0,56,138,184,369,479,81,34,33,20,12,24,82,69,225,346,567
10-32-35,16,0,0,0,56,138,189,377,479,84,34,33,23,29,25,84,68,241,346,603
10-32-35,0,0,0,0,16,140,198,387,479,192,34,68,110,62,142,173,231,239,307,321
10-32-35,0,0,0,0,62,139,183,365,479,83,34,34,23,18,23,89,70,233,350,355
10-32-35,0,2,0,0,47,139,184,375,479,83,34,34,21,17,23,89,68,219,309,560
10-32-35,0,0,0,0,16,139,199,389,479,195,34,29,114,80,153,175,231,236,307,320
10-32-35,9,0,0,0,52,139,187,365,479,79,34,33,23,20,23,81,66,221,344,598
10-32-35,9,0,0,0,65,140,186,382,479,81,35,33,23,21,24,82,70,220,347,592
10-32-35,47,3,0,0,55,140,189,386,479,81,33,34,20,34,24,83,67,218,346,596
10-32-35,0,0,0,0,15,142,203,389,479,353,34,32,126,86,135,180,230,239,307,320
10-32-35,0,2,0,0,77,141,191,360,479,108,33,34,23,16,25,82,67,238,356,557
10-32-35,1,0,0,0,53,141,189,388,479,83,34,34,20,12,23,85,68,213,346,584
10-32-35,31,26,0,0,57,140,190,384,479,84,33,35,22,12,24,83,69,219,344,581
10-32-35,0,0,0,0,15,144,210,391,479,195,33,31,122,85,155,180,229,236,307,320
10-32-35,0,0,0,0,14,145,169,398,479,194,34,31,114,86,134,177,229,235,307,320
10-32-35,6,0,0,0,74,143,193,390,479,83,33,33,20,11,24,82,65,231,351,598
10-32-35,0,0,0,0,63,143,190,366,479,83,33,34,22,24,23,83,63,237,344,361
10-32-35,0,0,0,0,50,143,192,364,479,84,33,34,20,12,23,83,67,235,347,345
10-32-35,8,0,0,0,57,144,194,384,479,84,33,34,22,12,23,82,65,244,348,581
10-32-35,1,0,0,0,6,148,210,407,479,457,592,91,150,168,177,188,233,283,305,321
10-32-35,0,0,0,0,60,146,193,384,479,83,32,34,20,36,24,82,66,233,353,347
10-32-35,0,0,0,0,11,149,215,394,479,196,33,76,121,79,136,180,228,234,307,316
10-32-35,0,0,0,0,10,151,238,394,479,196,32,33,121,84,159,177,229,235,307,318
10-32-35,0,0,0,0,63,145,193,383,479,85,33,34,20,30,23,80,65,234,352,363
10-32-35,2,0,0,0,56,146,195,379,479,81,32,34,21,11,23,81,66,235,352,576
10-32-35,7,0,0,0,50,146,194,382,479,81,33,34,19,20,22,82,159,209,349,588
10-32-35,0,0,0,0,11,150,255,395,479,195,33,87,125,91,148,181,227,234,307,318
10-32-35,0,0,0,0,53,145,199,389,479,84,32,34,18,11,24,82,64,209,343,345
10-32-35,0,0,0,0,60,146,201,368,479,81,32,34,18,12,23,81,61,217,353,342
10-32-35,0,0,0,0,14,148,254,403,479,199,32,89,127,94,149,181,230,239,308,321
10-32-35,0,0,0,0,56,145,202,387,479,82,32,35,20,11,23,87,63,229,349,356
10-32-35,0,0,0,0,47,146,203,386,479,81,32,34,20,12,23,80,68,234,310,348
10-32-35,0,0,0,0,56,147,205,397,479,84,31,35,18,19,22,83,62,232,356,347
10-32-35,0,0,0,0,68,147,205,395,479,85,31,35,18,11,23,82,174,233,354,354
10-32-35,0,0,0,0,16,147,229,409,479,203,30,88,122,85,150,181,233,236,308,317
10-32-35,0,0,0,0,16,148,230,410,479,202,30,92,129,93,138,176,229,235,309,317
10-32-36,0,0,0,0,14,151,234,409,479,202,29,90,120,95,142,179,228,236,309,317
10-32-36,0,0,0,0,15,152,278,413,479,207,30,90,129,91,149,176,229,236,308,314
10-32-36,19,0,0,0,61,155,216,390,119,83,29,36,13,13,73,83,58,238,344,594
10-32-36,0,0,0,0,57,152,216,401,124,81,29,36,18,12,70,77,57,235,346,343
10-32-36,22,0,0,0,63,153,216,391,155,83,29,35,20,12,70,75,213,236,344,575
10-32-36,2,0,0,0,55,158,217,405,134,84,28,36,14,12,22,80,58,236,346,580
10-32-36,19,2,0,0,56,155,218,382,138,79,28,36,12,13,72,83,60,238,344,584
10-32-36,16,0,0,0,60,155,220,407,129,80,29,36,14,13,74,76,57,238,352,591
10-32-36,0,0,0,0,10,160,246,418,401,210,28,103,115,104,136,180,232,233,309,310
10-32-36,0,0,0,0,10,159,244,416,401,210,28,102,125,101,137,183,228,232,309,313
10-32-36,0,0,0,0,11,159,245,415,397,208,28,105,121,100,156,183,231,232,309,313
10-32-36,0,0,0,0,11,159,247,415,397,210,27,99,125,106,164,178,227,232,309,310
10-32-36,5,0,0,0,58,157,221,389,123,80,28,36,13,13,71,73,54,240,352,582
10-32-36,0,0,0,0,55,157,221,385,128,83,27,36,11,12,71,73,59,233,352,360
10-32-36,0,0,0,0,11,161,246,413,393,211,27,101,122,107,146,181,228,229,309,311
10-32-36,19,0,0,0,66,159,222,392,132,80,27,35,13,13,72,71,54,243,346,590
10-32-36,2,0,0,0,60,161,221,400,146,80,26,37,24,13,73,71,172,236,373,580
10-32-36,0,0,0,0,9,163,247,412,393,212,27,98,122,108,135,179,228,230,309,310
10-32-36,0,0,0,0,11,161,287,415,399,211,27,98,120,106,135,178,228,231,308,310
10-32-36,0,0,0,0,10,163,247,415,404,212,27,99,120,108,156,177,228,234,309,310
10-32-36,0,0,0,0,11,161,247,435,404,464,166,95,114,106,147,180,223,229,309,312
10-32-36,0,0,0,0,12,161,247,437,398,468,165,95,116,105,150,179,225,231,309,312
10-32-36,0,0,0,0,56,158,221,387,134,82,26,35,15,13,72,68,53,238,355,348
10-32-36,0,0,0,0,11,160,247,437,405,212,28,97,121,104,152,179,226,230,309,309
10-32-36,28,0,0,0,57,157,219,402,132,82,26,34,11,12,72,68,55,234,351,593
10-32-36,0,0,0,0,64,159,220,394,146,82,26,34,15,12,72,73,170,236,353,351
10-32-36,2,0,0,0,78,157,219,403,145,81,27,34,14,12,73,68,172,236,351,585
10-32-36,0,0,0,0,12,160,287,421,400,211,27,98,122,103,148,178,227,232,309,314
10-32-36,0,0,0,0,50,156,219,402,138,83,27,35,26,12,73,70,55,236,350,347
10-32-36,0,0,0,0,14,157,248,419,392,208,28,101,122,98,141,180,228,230,309,315
10-32-36,0,0,0,0,15,157,289,438,394,208,27,91,118,107,145,179,226,232,309,312
10-32-36,0,0,0,0,12,160,247,414,395,211,28,97,120,109,127,183,228,232,309,313
10-32-36,2,0,0,0,53,155,219,376,148,80,27,34,15,12,71,76,180,232,348,581
10-32-36,0,0,0,0,14,157,285,419,404,211,27,95,122,107,147,179,226,233,309,311
10-32-36,0,0,0,0,12,160,285,437,406,210,26,98,129,100,134,179,227,231,309,310
10-32-36,0,0,0,0,13,158,288,420,397,211,27,99,127,103,137,185,224,232,309,311
10-32-36,0,0,0,0,82,157,221,381,139,83,27,35,16,13,70,71,56,236,360,356
10-32-36,22,0,0,0,58,157,218,399,154,84,27,35,15,12,72,68,216,241,351,593
10-32-36,0,0,0,2,62,163,218,396,147,84,26,36,14,12,73,74,212,241,346,380
10-32-36,4,0,0,0,71,158,218,396,134,83,27,36,12,13,72,69,57,235,350,594
10-32-36,0,0,0,0,11,159,243,415,402,210,27,100,123,106,153,180,228,231,309,313
10-32-36,0,0,0,0,11,160,286,414,404,209,27,98,133,106,141,180,229,231,309,314
10-32-36,0,0,0,0,11,160,286,419,402,211,27,101,130,100,151,180,230,229,309,312
